Block,Speaker,SpeakerGender,Sentence,NewSentenceID,Word,POS,POS_class,NSyll,NSyllRealized,Vowel,Freq,LogFreq,AccentPosition,AccentType,LastArgument,Focused,MeanPitch,MaxPitch,PitchRangeST,PitchSlopeST,RMS_amplitude,SpectralEmphasis,H1A2,H1A3,SyllableDur,VowelDur,t_dur_norm,mean_norm,min_norm,max_norm,vocDur_norm,sylDur_norm,RMS_norm,range_norm,range_norm3,slope_norm,PScore
1,8,W,10,J10,kollegen,NN,content,3,3,long,655,2.816903839,nuclear_ip,rising,not_last,no_focus_particle,229,298.038,8.714898936,47.10756182,77,4.76,-1.542707236,16.35591112,187,116,0.036510756,1.049106427,0.825344396,1.365386818,0.022893231,0.036905467,1.028284501,8.714898936,0.540042422,238.6940157,21
1,8,W,10,J10,möchten,VM,function,2,2,short,1552,3.191171456,no_accent,no_accent,not_last,no_focus_particle,198,232.059,4.980275918,-83.00459864,76,4.52,22.88596729,11.44583272,121,62,-0.011841326,0.907087653,0.797348372,1.063120473,0.012236037,0.023880008,1.014930157,4.980275918,0.265772101,-420.5843013,0
1,8,W,10,J10,doktor,NN,content,2,2,short,2846,3.454387467,no_accent,no_accent,not_last,no_focus_particle,194,218.4,3.096020261,-110.5721522,76,2.59,2.655422221,12.33640631,115,50,-0.005525952,0.88876265,0.836701316,1.000545169,0.009867772,0.022695875,1.014930157,3.096020261,0.163843853,-560.2690951,4
1,8,W,10,J10,bieber,NE,content,2,2,long,6,0.84509804,nuclear_ip,rising,not_last,no_focus_particle,218,255.788,7.616777011,33.11642179,73,0.32,13.38424689,24.78894698,189,86,0.045391751,0.998712669,0.754728996,1.171828973,0.016972568,0.037300178,0.974867124,7.616777011,0.417099977,167.8009092,46
1,8,W,10,J10,gerne,ADV,content,2,2,long,5239,3.719331287,prenuclear,rising,not_last,no_focus_particle,261.746,290.691,3.706826009,23.31337112,83,13.78,-5.041766792,-5.970833202,200,102,0.031379515,1.199124065,1.075045469,1.331728368,0.020130255,0.039471087,1.108410566,3.706826009,0.2566829,118.1288515,36
1,8,W,10,J10,als,PTK,function,1,1,short,59151,4.771969433,no_accent,no_accent,not_last,no_focus_particle,256,265.071,3.342966035,-44.57288047,80,9.07,-16.58995086,-17.86749285,198,63,-0.014801658,1.172800198,1.001117825,1.214356724,0.012433393,0.039076377,1.068347533,3.342966035,0.213238898,-225.8507853,0
1,8,W,10,J10,neuen,ADJ,content,2,1,long,4056,3.608205008,no_accent,no_accent,not_last,no_focus_particle,208.884,242.583,4.198887055,-18.99948894,76,4.47,3.71,13.2,262,137,-0.043615552,0.956949986,0.871990691,1.111333556,0.027037695,0.051707125,1.014930157,4.198887055,0.239342865,-96.27041045,4
1,8,W,10,J10,arzt,NN,content,1,1,short,2915,3.46478752,nuclear_ip,low,not_last,no_focus_particle,186.108,210.174,4.520982945,51.9653212,77,NA,1.355457718,-0.860400265,369,174,0.017169923,0.852607419,0.741567063,0.9628598,0.034339846,0.072824156,1.028284501,4.520982945,0.221292737,263.3082825,14
1,8,W,10,J10,in,PP,function,1,1,short,182149,5.260429176,no_accent,no_accent,not_last,no_focus_particle,219.762,225.671,1.78418273,34.9839751,68,1.13,19.9788562,24.79421705,89,44,0.010065127,1.006784832,0.932614382,1.033855443,0.008683639,0.017564634,0.908095403,1.78418273,0.101241061,177.2638019,0
1,8,W,10,J10,ihrem,PRO,function,2,2,long,4027,3.605089462,no_accent,no_accent,not_last,no_focus_particle,242.8,263.745,3.290562104,24.92850079,73,4.32,2.947818006,13.50413498,87,85,0.026050918,1.112327688,0.999129562,1.208281985,0.016775212,0.017169923,0.974867124,3.290562104,0.209152423,126.3127135,0
1,8,W,10,J10,krankenhaus,NN,content,3,3,short,2929,3.46686762,nuclear_IP,falling,last,no_focus_particle,189.656,253.625,8.579064608,-49.02322633,78,7.7,NA,NA,183,74,-0.034537201,0.868861697,0.707885707,1.161919727,0.014604302,0.036116045,1.041638845,8.579064608,0.45403402,-248.4006878,18
1,8,W,10,J10,einstellen,VV,content,3,3,long,449,2.653212514,no_accent,no_accent,not_last,no_focus_particle,178.282,224.783,5.193425825,-59.69454971,72,NA,NA,NA,224,142,-0.017169923,0.81675455,0.762897366,1.029787293,0.028024472,0.044207618,0.96151278,5.193425825,0.266889926,-302.4722834,0
1,11,M,11,K11,schon,ADV,content,1,1,long,65985,4.819451803,no_accent,no_accent,not_last,no_focus_particle,135,150.022,2.43486299,-30.43578737,77,1.52,17.3438591,24.14141988,226,37,-0.036832413,1.243975931,1.201026511,1.382398201,0.017034991,0.104051565,1.06784268,2.43486299,0.181371691,-66.10653018,4
1,11,M,11,K11,seit,ADV,content,1,1,long,8574,3.933234129,no_accent,no_accent,not_last,no_focus_particle,115.681,120.207,1.98259206,-24.78240075,80,7.07,-1.98,15.09,171,67,-0.036832413,1.065958368,0.987809036,1.107663813,0.030847145,0.078729282,1.109446941,1.98259206,0.119854777,-53.82737443,11
1,11,M,11,K11,wochen,NN,content,2,2,short,3189,3.503790683,nuclear_IP,rising,not_last,no_focus_particle,127,160.758,8.404226653,-46.69014807,82,7.81,-1.34535559,7.190229697,111,65,-0.082872928,1.170258839,0.91164085,1.481326539,0.029926335,0.051104972,1.137183114,8.404226653,0.569685689,-101.4110016,96
1,11,M,11,K11,freuen,VV,content,2,1,long,870,2.940018155,no_accent,no_accent,not_last,no_focus_particle,99.269,106.9,4.063489178,140.1203165,76,9.93,-2.7,7.32,305,122,0.01335175,0.914727754,0.778968514,0.985044645,0.056169429,0.140423573,1.053974594,4.063489178,0.206076131,304.3413274,0
1,11,M,11,K11,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,96,99.443,0.99514853,71.08203788,69,NA,NA,NA,110,0,0.006445672,0.884605107,0.865143794,0.9163311,0,0.050644567,0.956897986,0.99514853,0.051187306,154.3901863,0
1,11,M,11,K11,sich,PRO,function,1,1,short,83233,4.920300766,no_accent,no_accent,not_last,no_focus_particle,97,101.768,1.519613748,21.40301053,71,5.21,9.99941105,28.2375226,202,46,0.032688766,0.893819743,0.858951559,0.93775513,0.021178637,0.093001842,0.98463416,1.519613748,0.078803572,46.48733888,0
1,11,M,11,K11,auf,PP,function,1,1,long,131482,5.118869605,no_accent,no_accent,not_last,no_focus_particle,NA,NA,0,0,68,NA,NA,NA,124,62,0,FALSE,0,0,0.02854512,0.057090239,0.9430299,0,0,0,0
1,11,M,11,K11,dieses,ART,function,2,2,long,12894,4.110421346,no_accent,no_accent,not_last,no_focus_particle,99.513,112.763,3.276983195,-38.10445576,72,6.57,6.228090487,25.27518851,152,57,-0.039594843,0.916976125,0.859882237,1.039070059,0.026243094,0.069981584,0.998502247,3.276983195,0.179187822,-82.76287791,0
1,11,M,11,K11,thema,NN,content,2,2,long,1064,3.027349608,postnuclear,no_accent,last,no_focus_particle,100,124.658,5.558182483,-62.45148858,75,8.43,-0.006238711,21.39667095,215,76,-0.040976059,0.921463653,0.833233508,1.14867816,0.034990792,0.098987109,1.040106507,5.558182483,0.315444652,-135.6446332,11
1,6,W,12,L12,ich,PRO,function,1,1,short,489637,5.689875115,no_accent,no_accent,not_last,no_focus_particle,223.881,243.744,2.96105927,-95.51804097,73,1.7,NA,NA,103,22,-0.012114107,0.971103005,0.891048525,1.057260468,0.008597108,0.040250098,0.955084846,2.96105927,0.166211943,-244.4306668,11
1,6,W,12,L12,kann,VM,function,1,1,short,67376,4.82851167,prenuclear,high,not_last,no_focus_particle,353,364.72,1.509874903,75.49374515,81,11.11,-5.967550536,-3.608521725,183,58,0.007815553,1.531167721,1.449877029,1.582004225,0.022665104,0.071512309,1.059751678,1.509874903,0.132127195,193.1884938,7
1,6,W,12,L12,gar,ADV,content,1,1,long,12016,4.079796061,no_accent,no_accent,not_last,no_focus_particle,310,325.079,1.445596326,-26.28356957,81,1.77,5.491719374,12.38156409,85,51,-0.021492771,1.34465154,1.297098589,1.410057994,0.01992966,0.0332161,1.059751678,1.445596326,0.112959405,-67.25965454,7
1,6,W,12,L12,nicht,PTK,function,1,1,short,422376,5.625700261,no_accent,no_accent,not_last,no_focus_particle,280,290.068,2.152556726,-51.25135062,83,0.07,10.29709686,34.93696377,150,36,-0.016412661,1.214523972,1.111089905,1.258194784,0.014067995,0.058616647,1.085918386,2.152556726,0.147104878,-131.1522062,14
1,6,W,12,L12,glauben,VV,content,2,2,long,7551,3.878061981,nuclear_IP,rising,not_last,no_focus_particle,350,420.547,14.65780344,-146.5780344,82,8.61,0.19,5.31,231,131,-0.039077765,1.518154965,0.78227489,1.824158617,0.051191872,0.090269637,1.072835032,14.65780344,1.041883727,-375.09319,93
1,6,W,12,L12,dass,KON,function,1,1,short,123254,5.090804546,no_accent,no_accent,not_last,no_focus_particle,236.552,244.914,2.604115369,-74.40329625,82,1.97,20.01660346,24.62277674,129,47,-0.013677218,1.026064552,0.913977002,1.062335443,0.018366549,0.050410317,1.072835032,2.604115369,0.148358441,-190.3980351,0
1,6,W,12,L12,sogar,ADV,content,2,2,long,5079,3.705863712,no_accent,no_accent,not_last,no_focus_particle,217.443,253.039,6.019516553,-76.19641207,81,6.57,-1.011168906,12.76235867,148,75,-0.030871434,0.943177628,0.775230651,1.097578326,0.029308324,0.057835092,1.059751678,6.019516553,0.322347675,-194.9866185,4
1,6,W,12,L12,doktor,NN,content,2,2,short,2846,3.454387467,no_accent,no_accent,not_last,no_focus_particle,197.001,209.677,4.381665762,48.68517513,78,6.17,12.78642541,13.74682581,128,49,0.035169988,0.854508703,0.706124237,0.909491939,0.019148105,0.050019539,1.020501616,4.381665762,0.203367701,124.5853632,0
1,6,W,12,L12,buhber,NE,content,2,2,long,0,0,postnuclear,no_accent,not_last,focus_particle,189,218.291,4.223229141,-37.04586966,77,2,11.7467136,29.39489087,170,92,-0.044548652,0.819803681,0.741891968,0.946855901,0.035951544,0.0664322,1.007418262,4.223229141,0.204963933,-94.80038046,21
1,6,W,12,L12,so,ADV,content,1,1,long,110711,5.044194696,no_accent,no_accent,not_last,no_focus_particle,180.902,182.727,0.214018372,-23.77981907,74,3.52,3.299006679,29.80742209,170,94,-0.003516999,0.784677913,0.782856127,0.792594006,0.036733099,0.0664322,0.9681682,0.214018372,0.00973788,-60.852557,0
1,6,W,12,L12,eins,PRO,function,1,1,long,4665,3.668944734,no_accent,no_accent,last,no_focus_particle,174.201,179.312,3.280555098,-22.62451792,76,1.4,21.48,20.21,225,95,-0.056662759,0.755611751,0.643519864,0.777781151,0.037123877,0.087924971,0.994334908,3.280555098,0.134261287,-57.89614135,0
1,6,W,12,L12,hat,VV,content,1,1,short,114762,5.059801893,no_accent,no_accent,not_last,no_focus_particle,177,188.134,2.504875896,-27.22691191,69,1.46,10.33017269,21.77645155,294,79,-0.035951544,0.767752654,0.7061199,0.816047332,0.030871434,0.114888628,0.902751429,2.504875896,0.109927432,-69.67366758,0
1,8,W,13,M13,herr,NN,content,1,1,short,9504,3.977952121,no_accent,no_accent,not_last,no_focus_particle,201,236.21,3.513155619,-195.1753122,76,4.61,NA,NA,101,42,-0.008003557,0.909654558,0.872666465,1.069002503,0.018674967,0.044908848,0.991662209,3.513155619,0.196336038,-438.949277,0
1,8,W,13,M13,müller,NE,content,2,2,short,58,1.770852012,prenuclear,rising,not_last,no_focus_particle,228.739,267.457,5.058191721,30.28857318,82,4.06,-1.34999581,16.3069727,178,65,0.074255225,1.035191412,0.903744066,1.210415318,0.028901734,0.079146287,1.06995133,5.058191721,0.306671253,68.11900108,36
1,8,W,13,M13,ist,VA,function,1,1,short,475043,5.676733837,no_accent,no_accent,not_last,no_focus_particle,255.634,264.565,1.134120869,-66.71299229,80,5.5,3.831840726,4.617073186,140,42,-0.007558915,1.156908623,1.121404941,1.197327154,0.018674967,0.062249889,1.043854956,1.134120869,0.075922213,-150.0375197,4
1,8,W,13,M13,der,ART,function,1,1,long,235950,5.372821822,no_accent,no_accent,not_last,no_focus_particle,236.1,265.706,2.747335157,-91.57783856,78,5.83,NA,NA,68,41,-0.013339262,1.068504682,1.026036033,1.202490915,0.018230325,0.03023566,1.017758582,2.747335157,0.176454882,-205.9585589,0
1,8,W,13,M13,beliebteste,ADJ,content,4,4,long,44,1.653212514,prenuclear,rising,not_last,no_focus_particle,244,330.699,9.727776597,32.31819468,77,0.99,21.65161751,18.1845599,211,69,0.133837261,1.104257274,0.853265026,1.496626132,0.030680302,0.093819475,1.004710395,9.727776597,0.643361106,72.68361982,21
1,8,W,13,M13,lehrer,NN,content,2,2,long,1338,3.126780577,nuclear_IP,high,not_last,no_focus_particle,236.2,265.466,6.979424163,-24.15025662,85,8.3,17.60206369,5.676287058,201,131,-0.128501556,1.068957246,0.802795038,1.20140476,0.05824811,0.089373055,1.109095891,6.979424163,0.398609722,-54.31392714,71
1,8,W,13,M13,an,PP,function,1,1,short,98024,4.991336851,no_accent,no_accent,not_last,no_focus_particle,193.544,197.028,1.226919285,40.89730951,75,NA,NA,NA,98,36,0.013339262,0.875911352,0.830673009,0.891678697,0.016007114,0.043574922,0.978614022,1.226919285,0.061005689,91.97804909,0
1,8,W,13,M13,seiner,PRO,function,2,2,long,5959,3.77524626,no_accent,no_accent,not_last,no_focus_particle,183.702,229.359,5.568434984,-37.88051009,78,3.62,NA,NA,124,67,-0.065362383,0.831369958,0.75250155,1.037997312,0.029791018,0.055135616,1.017758582,5.568434984,0.285495762,-85.1932672,0
1,8,W,13,M13,schule,NN,content,2,2,long,4952,3.694868328,no_accent,no_accent,last,no_focus_particle,188,233.277,5.559671718,46.33059765,68,1.77,4.239962469,24.56379982,206,71,0.053357048,0.850821178,0.765743586,1.055728787,0.031569586,0.091596265,0.887276713,5.559671718,0.289985201,104.1975141,4
1,2,W,14,N14,matthias,NE,content,3,3,long,30,1.491361694,nuclear_IP,rising,not_last,no_focus_particle,220.617,289.162,10.98308154,199.6923917,81,1.08,22.96943043,15.28710861,373,78,0.028750653,1.128314103,0.784174134,1.478877705,0.040773654,0.194981704,1.154191425,10.98308154,0.694703572,382.0115453,100
1,2,W,14,N14,hat,VA,function,1,1,short,114762,5.059801893,no_accent,no_accent,not_last,no_focus_particle,155,228.716,7.2969062,202.6918389,73,9.17,0.498254527,12.00869711,135,49,0.01881861,0.792725339,0.767429729,1.169735281,0.025614219,0.070569786,1.04019721,7.2969062,0.402305552,387.7494878,0
1,2,W,14,N14,mit,PP,function,1,1,short,152783,5.184077876,no_accent,no_accent,not_last,no_focus_particle,145,283.819,11.01911115,-1101.911115,70,5.75,13.50629628,28.92201036,151,46,-0.005227392,0.741581768,0.768084366,1.451551696,0.024046001,0.078933612,0.997449379,11.01911115,0.683467329,-2107.955964,0
1,2,W,14,N14,doktor,NN,content,2,2,short,2846,3.454387467,no_accent,no_accent,not_last,no_focus_particle,162,213.605,6.817985429,-68.17985429,71,8.88,-6.007454794,13.1941078,151,54,-0.052273915,0.828525838,0.736830531,1.092452232,0.028227914,0.078933612,1.011698656,6.817985429,0.355621701,-130.4280613,0
1,2,W,14,N14,bahber,NE,content,2,2,long,0,0,no_accent,no_accent,last,no_focus_particle,143.4,177.11,3.198535278,-319.8535278,70,6.54,-0.340302657,13.50386376,154,116,-0.005227392,0.733398797,0.753002128,0.905803772,0.060637742,0.08050183,0.997449379,3.198535278,0.152801645,-611.8797988,4
1,2,W,14,N14,geredet,VV,content,3,3,long,1535,3.186391216,no_accent,no_accent,not_last,no_focus_particle,143,268.968,10.18055921,25.51518598,68,5.2,4.486547731,32.39958941,169,115,0.208572922,0.731353054,0.764018453,1.37559838,0.060115003,0.088342917,0.968950826,10.18055921,0.611579927,48.81055078,4
1,4,W,15,J10,der,ART,function,1,1,long,235950,5.372821822,no_accent,no_accent,not_last,no_focus_particle,185.059,196.219,2.64872187,-80.26429908,79,9.68,NA,NA,118,68,-0.006981172,0.87103804,0.792542526,0.92356607,0.014385445,0.024962979,1.050364304,2.64872187,0.131023543,-379.4093417,0
1,4,W,15,J10,oberarzt,NN,content,3,3,long,48,1.69019608,nuclear_ip,rising,not_last,no_focus_particle,258.359,321.017,9.698198459,29.56767823,85,10.18,-17.79005365,-2.13814072,113,101,0.069388619,1.216047407,0.862914082,1.510966873,0.021366617,0.023905225,1.130138808,9.698198459,0.648052792,139.766415,71
1,4,W,15,J10,und,KON,function,1,1,short,255151,5.406798977,no_accent,no_accent,not_last,no_focus_particle,251.358,265.878,2.46100961,-41.01682684,77,0.31,15.31403615,27.68303113,83,40,-0.01269304,1.183095012,1.085607508,1.251437931,0.008462027,0.017558705,1.023772802,2.46100961,0.165830423,-193.8865405,0
1,4,W,15,J10,seine,PRO,function,2,2,long,16602,4.220186568,no_accent,no_accent,not_last,no_focus_particle,224,249.339,2.520790991,-14.57104619,81,9.07,-3.01,8.07,141,100,-0.036598265,1.054326031,1.014567585,1.173591957,0.021155067,0.029828644,1.076955805,2.520790991,0.159024372,-68.87733534,0
1,4,W,15,J10,kollegen,NN,content,3,3,long,655,2.816903839,nuclear_ip,rising,not_last,no_focus_particle,222,259.178,5.851152279,53.19229344,80,5.09,0.004693759,21.12453493,219,123,0.023270573,1.044912406,0.87004961,1.219902287,0.026020732,0.046329596,1.063660054,5.851152279,0.349852677,251.4399711,54
1,4,W,15,J10,möchten,VM,function,2,2,short,1552,3.191171456,no_accent,no_accent,not_last,no_focus_particle,227.951,245.467,3.835969853,-63.93283088,78,3.69,4.099630087,20.57841494,163,87,-0.01269304,1.072922648,0.925745324,1.155367178,0.018404908,0.034482759,1.037068553,3.835969853,0.229621855,-302.2104916,0
1,4,W,15,J10,doktor,NN,content,2,2,short,2846,3.454387467,no_accent,no_accent,not_last,no_focus_particle,203,220.384,3.64429624,20.82454994,77,5.52,14.53218076,9.731141442,129,48,0.037021367,0.955482966,0.840401397,1.037306197,0.010154432,0.027290036,1.023772802,3.64429624,0.1969048,98.43764758,4
1,4,W,15,J10,bieber,NE,content,2,2,long,6,0.84509804,nuclear_ip,rising,not_last,no_focus_particle,211.538,263.005,7.377764738,36.34366866,78,0.09,15.90676816,32.27344629,177,84,0.042944785,0.995669732,0.808376244,1.237915259,0.017770256,0.037444468,1.037068553,7.377764738,0.429539015,171.7965218,46
1,4,W,15,J10,gerne,ADV,content,2,2,long,5239,3.719331287,prenuclear,rising,not_last,no_focus_particle,201,233.757,4.856153397,39.1625274,78,8,8.95,13.09,196,129,0.026232283,0.946069341,0.831133683,1.100250402,0.027290036,0.041463931,1.037068553,4.856153397,0.26911672,185.121267,11
1,4,W,15,J10,als,PTK,function,1,1,short,59151,4.771969433,no_accent,no_accent,not_last,no_focus_particle,184.944,195.192,1.462981117,-17.84123313,75,4.67,6.453855859,5.557750385,207,51,-0.017347155,0.870496757,0.844284517,0.918732173,0.010789084,0.043790988,0.997181301,1.462981117,0.074447656,-84.33550901,0
1,4,W,15,J10,neuen,ADJ,content,2,1,long,4056,3.608205008,prenuclear,rising,not_last,no_focus_particle,207,241.813,5.476794279,45.63995232,77,5.68,8.17,23.44,259,130,0.02538608,0.974310217,0.829500419,1.138168485,0.027501587,0.054791623,1.023772802,5.476794279,0.308668066,215.7400546,18
1,4,W,15,J10,arzt,NN,content,1,1,short,2915,3.46478752,nuclear_ip,high,not_last,no_focus_particle,202,227.977,5.144008027,37.27542048,78,5.55,1.714208688,6.385165975,331,143,0.029193992,0.950776153,0.797216391,1.073045025,0.030251745,0.070023271,1.037068553,5.144008027,0.275828634,176.2009126,18
1,4,W,15,J10,in,PP,function,1,1,short,182149,5.260429176,no_accent,no_accent,not_last,no_focus_particle,222,225.584,1.043712902,20.07140197,74,NA,NA,NA,76,0,0.011000635,1.044912406,0.999661109,1.061781623,0,0.016077851,0.98388555,1.043712902,0.062120513,94.8775171,0
1,4,W,15,J10,ihrem,PRO,function,2,2,long,4027,3.605089462,no_accent,no_accent,not_last,no_focus_particle,215,226.672,1.581827812,-14.12346261,73,0.79,19.81045671,28.58884946,69,52,-0.023693675,1.011964718,0.973740692,1.066902635,0.011000635,0.014596996,0.9705898,1.581827812,0.093161943,-66.76160775,4
1,4,W,15,J10,krankenhaus,NN,content,3,3,short,2929,3.46686762,prenuclear,low,last,no_focus_particle,199,226.173,5.834891784,23.52778945,76,6.69,11.23213008,6.687310377,203,73,0.052464565,0.936655715,0.759966676,1.064553935,0.015443199,0.042944785,1.010477052,5.834891784,0.30458726,111.2158607,14
1,4,W,15,J10,einstellen,VV,content,3,3,long,449,2.653212514,nuclear_IP,falling,not_last,no_focus_particle,182.174,222.315,5.438989351,19.92303792,77,4.24,4.06,10.8,195,121,0.057753332,0.857458886,0.764282823,1.046395052,0.025597631,0.04125238,1.023772802,5.438989351,0.282112229,94.17620024,29
1,7,W,16,K11,schon,ADV,content,1,1,long,65985,4.819451803,no_accent,no_accent,not_last,no_focus_particle,216.094,246.337,3.139287301,-44.84696144,84,1.89,13.14171185,21.12945861,163,33,-0.03649635,1.146618416,1.090320595,1.307091085,0.017205422,0.084984359,1.06684278,3.139287301,0.21677049,-86.01647204,7
1,7,W,16,K11,seit,ADV,content,1,1,long,8574,3.933234129,no_accent,no_accent,not_last,no_focus_particle,195.548,203.435,2.137906088,-30.11135335,84,4.14,3.9,18.08,179,76,-0.037017727,1.037599092,0.954049092,1.079448377,0.039624609,0.093326382,1.06684278,2.137906088,0.125399285,-57.75357573,11
1,7,W,16,K11,wochen,NN,content,2,2,short,3189,3.503790683,prenuclear,rising,not_last,no_focus_particle,216,257.352,7.438187158,-46.48866974,86,6.43,-1.257964703,6.593841005,102,39,-0.083420229,1.146119642,0.888608844,1.36553788,0.020333681,0.053180396,1.092243799,7.438187158,0.476929036,-89.16526855,93
1,7,W,16,K11,freuen,VV,content,2,1,long,870,2.940018155,prenuclear,low,not_last,no_focus_particle,181.322,185.01,1.063385349,18.65588331,83,1.25,9.95,19.41,270,90,0.029718457,0.962114378,0.923199372,0.98168331,0.046923879,0.140771637,1.054142271,1.063385349,0.058483938,35.78198419,0
1,7,W,16,K11,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,171.422,173.792,0.526625959,37.61613992,76,NA,NA,NA,87,0,0.00729927,0.909583895,0.894530462,0.922159374,0,0.04535975,0.965238706,0.526625959,0.027628912,72.14775636,0
1,7,W,16,K11,sich,PRO,function,1,1,short,83233,4.920300766,no_accent,no_accent,not_last,no_focus_particle,179,194.124,2.13908235,21.3908235,80,1.61,25.63821397,32.5430849,171,53,0.052137643,0.949793592,0.910321444,1.030043192,0.027632951,0.08915537,1.016040743,2.13908235,0.119721748,41.02759947,0
1,7,W,16,K11,auf,PP,function,1,1,long,131482,5.118869605,no_accent,no_accent,not_last,no_focus_particle,173.786,178.461,1.742193523,96.78852908,77,NA,NA,NA,118,51,0.009384776,0.922127538,0.856278719,0.946933599,0.026590198,0.061522419,0.977939215,1.742193523,0.09065488,185.6403988,0
1,7,W,16,K11,dieses,ART,function,2,2,long,12894,4.110421346,no_accent,no_accent,not_last,no_focus_particle,190.095,221.141,4.084016226,-53.03917176,80,2.26,2.113252039,29.29619792,140,77,-0.040145985,1.008664877,0.926818138,1.173398351,0.040145985,0.072992701,1.016040743,4.084016226,0.246580212,-101.7291314,11
1,7,W,16,K11,thema,NN,content,2,2,long,1064,3.027349608,nuclear_IP,falling,last,no_focus_particle,172.389,208.278,5.361144717,-73.44033859,82,0.35,23.36519965,33.18385187,192,70,-0.03806048,0.914714903,0.810831892,1.105145865,0.03649635,0.100104275,1.041441762,5.361144717,0.294313973,-140.8585694,18
1,5,M,17,Q17,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,118,120.274,0.272161122,-13.60805609,75,2.96,10.46414574,19.66358519,121,44,-0.013917884,0.958009937,0.961241191,0.976471925,0.030619346,0.084203201,0.971401927,0.272161122,0.015230734,-19.55477661,4
1,5,M,17,Q17,liest,VV,content,1,1,long,686,2.836956737,prenuclear,rising,not_last,no_focus_particle,148,174.64,6.453688279,55.63524378,81,2.42,2.292662351,17.30199995,230,77,0.08072373,1.201571786,0.976642419,1.417854707,0.053583855,0.160055672,1.049114081,6.453688279,0.441212289,79.94784531,57
1,5,M,17,Q17,sich,PRO,function,1,1,short,83233,4.920300766,no_accent,no_accent,not_last,no_focus_particle,181,182.499,0.333406837,-16.67034187,78,0.85,NA,NA,157,22,-0.013917884,1.469489819,1.4533985,1.481659793,0.015309673,0.109255393,1.010258004,0.333406837,0.028261293,-23.95528127,4
1,5,M,17,Q17,die,ART,function,1,1,long,326305,5.51362506,no_accent,no_accent,not_last,no_focus_particle,138,143.909,0.984458662,-49.22293308,78,4.55,-2.857119518,10.18659048,92,45,-0.013917884,1.120384503,1.103773585,1.168358068,0.03131524,0.064022269,1.010258004,0.984458662,0.064584483,-70.73335484,0
1,5,M,17,Q17,ballade,NN,content,3,3,long,41,1.62324929,prenuclear,low,last,no_focus_particle,116,135.205,5.397001041,41.83721738,83,12.91,-3.675497641,0.957491493,156,116,0.089770355,0.941772481,0.803697269,1.097692657,0.08072373,0.108559499,1.075018133,5.397001041,0.293995389,60.12008137,36
1,5,M,17,Q17,durch,PTK,function,1,1,long,15113,4.179379418,nuclear_IP,falling,not_last,no_focus_particle,104,122.578,3.815077979,-20.51117193,77,7.8,1.06,10.86,441,169,-0.129436326,0.844347741,0.798355146,0.995177475,0.117606124,0.306889353,0.997305979,3.815077979,0.19682233,-29.47455406,36
1,10,W,18,R18,von,PP,function,1,1,short,109563,5.039667879,no_accent,no_accent,not_last,no_focus_particle,264.784,296.025,3.089975506,-36.78542269,83,8.79,3.931529153,6.061769907,177,41,-0.029946524,0.995076928,0.930633536,1.112482807,0.014616756,0.063101604,1.085975219,3.089975506,0.181849271,-103.1831107,0
1,10,W,18,R18,einem,ART,function,2,2,long,33790,4.528801044,no_accent,no_accent,not_last,no_focus_particle,273,282.668,1.644916737,-42.17735223,85,12.96,NA,NA,140,136,-0.013903743,1.025953235,0.966000737,1.06228626,0.048484848,0.049910873,1.112143296,1.644916737,0.096285523,-118.307473,4
1,10,W,18,R18,bekannten,NN,content,3,3,short,95,1.982271233,nuclear_ip,rising,not_last,no_focus_particle,303.4,383.474,14.47054275,-103.3610196,84,14.45,-1.176612544,-3.936498695,317,55,-0.049910873,1.140198576,0.624734117,1.44112231,0.019607843,0.113012478,1.099059258,14.47054275,0.816388194,-289.92766,75
1,10,W,18,R18,haben,VA,function,2,2,long,106711,5.02821326,no_accent,no_accent,not_last,no_focus_particle,279,310.318,3.19228889,-70.93975312,84,14.4,-4.737683605,-2.52434604,208,98,-0.016042781,1.048501657,0.969818936,1.166196908,0.034937611,0.074153298,1.099059258,3.19228889,0.196377972,-198.9860075,4
1,10,W,18,R18,sie,PRO,function,1,1,long,366870,5.564513383,no_accent,no_accent,not_last,no_focus_particle,238.525,259.464,2.78193012,52.48924755,74,8.29,NA,NA,129,37,0.018894831,0.896393756,0.830338151,0.975083993,0.013190731,0.045989305,0.96821887,2.78193012,0.144745842,147.2323394,4
1,10,W,18,R18,eine,ART,function,2,2,long,118709,5.074487305,no_accent,no_accent,not_last,no_focus_particle,228.41,235.857,1.473111477,15.34491122,79,7.25,-2.649199054,-4.991881562,111,105,0.034224599,0.858380873,0.814065706,0.886367224,0.037433155,0.039572193,1.033639064,1.473111477,0.072301518,43.04247596,0
1,10,W,18,R18,gute,ADJ,content,2,2,long,6958,3.842546836,prenuclear,rising,not_last,no_focus_particle,303.042,374.985,9.733979623,35.01431519,79,0.37,10.39727056,15.4043669,191,80,0.099108734,1.138853187,0.803144753,1.40922005,0.028520499,0.068092692,1.033639064,9.733979623,0.606075297,98.21515411,75
